,ID,TARGET
0,0,1
1,1,1
2,2,2
3,3,3
4,4,0
5,5,0
6,6,3
7,7,1
8,8,3
9,9,1
10,10,0
11,11,2
12,12,2
13,13,0
14,14,2
15,15,3
16,16,1
17,17,1
18,18,1
19,19,1
20,20,3
21,21,1
22,22,0
23,23,0
24,24,2
25,25,2
26,26,2
27,27,2
28,28,0
29,29,2
30,30,0
31,31,2
32,32,0
33,33,3
34,34,2
35,35,2
36,36,0
37,37,3
38,38,0
39,39,0
40,40,3
41,41,3
42,42,1
43,43,2
44,44,3
45,45,1
46,46,2
47,47,1
48,48,3
49,49,2
50,50,3
51,51,3
52,52,0
53,53,0
54,54,3
55,55,0
56,56,3
57,57,2
58,58,2
59,59,1
60,60,3
61,61,1
62,62,1
63,63,0
64,64,3
65,65,3
66,66,0
67,67,3
68,68,1
69,69,0
70,70,1
71,71,2
72,72,2
73,73,3
74,74,3
75,75,0
76,76,2
77,77,1
78,78,2
79,79,0
80,80,0
81,81,0
82,82,1
83,83,2
84,84,1
85,85,3
86,86,1
87,87,1
88,88,1
89,89,2
90,90,3
91,91,1
92,92,2
93,93,0
94,94,3
95,95,1
96,96,1
97,97,0
98,98,3
99,99,1
100,100,1
101,101,2
102,102,1
103,103,3
104,104,1
105,105,1
106,106,0
107,107,3
108,108,3
109,109,0
110,110,1
111,111,1
112,112,1
113,113,1
114,114,0
115,115,1
116,116,0
117,117,2
118,118,2
119,119,1
120,120,1
121,121,0
122,122,3
123,123,3
124,124,1
125,125,2
126,126,3
127,127,2
128,128,0
129,129,1
130,130,1
131,131,1
132,132,2
133,133,0
134,134,0
135,135,3
136,136,2
137,137,3
138,138,1
139,139,1
140,140,1
141,141,1
142,142,1
143,143,0
144,144,3
145,145,2
146,146,1
147,147,1
148,148,1
149,149,0
150,150,1
151,151,1
152,152,3
153,153,2
154,154,3
155,155,3
156,156,1
157,157,0
158,158,3
159,159,0
160,160,1
161,161,3
162,162,3
163,163,2
164,164,3
165,165,3
166,166,2
167,167,3
168,168,2
169,169,2
170,170,2
171,171,3
172,172,2
173,173,2
174,174,0
175,175,0
176,176,2
177,177,1
178,178,2
179,179,2
180,180,3
181,181,1
182,182,2
183,183,2
184,184,2
185,185,0
186,186,2
187,187,0
188,188,0
189,189,0
190,190,3
191,191,1
192,192,1
193,193,1
194,194,3
195,195,1
196,196,3
197,197,3
198,198,3
199,199,1
200,200,3
201,201,2
202,202,2
203,203,1
204,204,3
205,205,3
206,206,3
207,207,1
208,208,3
209,209,3
210,210,3
211,211,3
212,212,3
213,213,3
214,214,1
215,215,2
216,216,3
217,217,0
218,218,3
219,219,3
220,220,1
221,221,0
222,222,3
223,223,3
224,224,1
225,225,2
226,226,3
227,227,2
228,228,2
229,229,3
230,230,2
231,231,3
232,232,0
233,233,0
234,234,2
235,235,2
236,236,2
237,237,3
238,238,3
239,239,2
240,240,3
241,241,0
242,242,3
243,243,1
244,244,3
245,245,1
246,246,1
247,247,2
248,248,2
249,249,2
250,250,2
251,251,3
252,252,1
253,253,2
254,254,3
255,255,1
256,256,0
257,257,0
258,258,3
259,259,2
260,260,3
261,261,1
262,262,0
263,263,2
264,264,2
265,265,1
266,266,1
267,267,2
268,268,3
269,269,3
270,270,0
271,271,3
272,272,3
273,273,1
274,274,1
275,275,0
276,276,3
277,277,1
278,278,3
279,279,1
280,280,1
281,281,3
282,282,0
283,283,0
284,284,1
285,285,3
286,286,2
287,287,3
288,288,0
289,289,3
290,290,3
291,291,0
292,292,3
293,293,3
294,294,1
295,295,2
296,296,1
297,297,2
298,298,2
299,299,1
300,300,1
301,301,2
302,302,3
303,303,2
304,304,1
305,305,1
306,306,2
307,307,1
308,308,2
309,309,1
310,310,2
311,311,1
312,312,3
313,313,1
314,314,1
315,315,2
316,316,0
317,317,0
318,318,1
319,319,1
320,320,2
321,321,1
322,322,1
323,323,1
324,324,1
325,325,0
326,326,1
327,327,1
328,328,0
329,329,1
330,330,1
331,331,1
332,332,1
333,333,2
334,334,3
335,335,1
336,336,3
337,337,3
338,338,1
339,339,0
340,340,3
341,341,3
342,342,3
343,343,3
344,344,1
345,345,2
346,346,1
347,347,2
348,348,3
349,349,0
350,350,1
351,351,3
352,352,1
353,353,1
354,354,0
355,355,2
356,356,3
357,357,3
358,358,0
359,359,3
360,360,0
361,361,2
362,362,1
363,363,0
364,364,2
365,365,2
366,366,2
367,367,1
368,368,2
369,369,3
370,370,2
371,371,1
372,372,2
373,373,0
374,374,1
375,375,1
376,376,1
377,377,3
378,378,0
379,379,2
380,380,3
381,381,2
382,382,1
383,383,0
384,384,3
385,385,1
386,386,2
387,387,3
388,388,2
389,389,3
390,390,2
391,391,2
392,392,3
393,393,3
394,394,2
395,395,3
396,396,2
397,397,3
398,398,3
399,399,1
400,400,3
401,401,0
402,402,2
403,403,2
404,404,2
405,405,2
406,406,2
407,407,1
408,408,3
409,409,0
410,410,1
411,411,2
412,412,2
413,413,2
414,414,2
415,415,2
416,416,3
417,417,2
418,418,0
419,419,2
420,420,1
421,421,2
422,422,0
423,423,0
424,424,0
425,425,3
426,426,3
427,427,1
428,428,3
429,429,3
430,430,2
431,431,2
432,432,3
433,433,0
434,434,1
435,435,2
436,436,2
437,437,2
438,438,3
439,439,0
440,440,3
441,441,3
442,442,1
443,443,3
444,444,2
445,445,3
446,446,0
447,447,1
448,448,1
449,449,1
450,450,1
451,451,3
452,452,1
453,453,2
454,454,1
455,455,3
456,456,0
457,457,3
458,458,3
459,459,3
460,460,3
461,461,1
462,462,3
463,463,0
464,464,1
465,465,0
466,466,3
467,467,1
468,468,3
469,469,2
470,470,2
471,471,3
472,472,0
473,473,2
474,474,2
475,475,2
476,476,0
477,477,2
478,478,2
479,479,2
480,480,2
481,481,2
482,482,1
483,483,3
484,484,3
485,485,1
486,486,1
487,487,0
488,488,0
489,489,1
490,490,1
491,491,3
492,492,3
493,493,2
494,494,2
495,495,3
496,496,0
497,497,2
498,498,3
499,499,3
500,500,2
501,501,0
502,502,3
503,503,2
504,504,3
505,505,2
506,506,3
507,507,3
508,508,2
509,509,1
510,510,3
511,511,0
512,512,1
513,513,2
514,514,0
515,515,2
516,516,3
517,517,1
518,518,0
519,519,1
520,520,1
521,521,2
522,522,0
523,523,2
524,524,3
525,525,0
526,526,3
527,527,0
528,528,3
529,529,2
530,530,3
531,531,0
532,532,3
533,533,3
534,534,3
535,535,3
536,536,1
537,537,3
538,538,3
539,539,3
540,540,0
541,541,3
542,542,3
543,543,1
544,544,1
545,545,0
546,546,2
547,547,2
548,548,2
549,549,1
550,550,3
551,551,0
552,552,1
553,553,0
554,554,0
555,555,3
556,556,1
557,557,3
558,558,2
559,559,1
560,560,2
561,561,2
562,562,3
563,563,2
564,564,0
565,565,0
566,566,1
567,567,1
568,568,1
569,569,0
570,570,1
571,571,0
572,572,3
573,573,0
574,574,2
575,575,3
576,576,1
577,577,3
578,578,0
579,579,1
580,580,2
581,581,3
582,582,3
583,583,3
584,584,3
585,585,1
586,586,1
587,587,1
588,588,2
589,589,0
590,590,1
591,591,2
592,592,3
593,593,2
594,594,3
595,595,2
596,596,1
597,597,0
598,598,3
599,599,3
600,600,2
601,601,0
602,602,2
603,603,3
604,604,1
605,605,1
606,606,3
607,607,3
608,608,3
609,609,1
610,610,2
611,611,0
612,612,0
613,613,1
614,614,0
615,615,3
616,616,1
617,617,0
618,618,2
619,619,2
620,620,1
621,621,0
622,622,1
623,623,0
624,624,2
625,625,1
626,626,2
627,627,1
628,628,2
629,629,1
630,630,0
631,631,0
632,632,0
633,633,3
634,634,2
635,635,2
636,636,1
637,637,1
638,638,1
639,639,3
640,640,0
641,641,2
642,642,2
643,643,2
644,644,2
645,645,0
646,646,0
647,647,2
648,648,2
649,649,2
650,650,1
651,651,1
652,652,1
653,653,0
654,654,1
655,655,3
656,656,3
657,657,3
658,658,3
659,659,3
660,660,3
661,661,0
662,662,0
663,663,0
664,664,1
665,665,3
666,666,3
667,667,1
668,668,2
669,669,1
670,670,1
671,671,1
672,672,1
673,673,0
674,674,0
675,675,1
676,676,1
677,677,1
678,678,3
679,679,2
680,680,1
681,681,0
682,682,1
683,683,1
684,684,3
685,685,0
686,686,1
687,687,2
688,688,3
689,689,3
690,690,2
691,691,0
692,692,3
693,693,2
694,694,2
695,695,1
696,696,1
697,697,1
698,698,3
699,699,2
700,700,1
701,701,1
702,702,2
703,703,2
704,704,1
705,705,3
706,706,3
707,707,1
708,708,1
709,709,1
710,710,2
711,711,1
712,712,2
713,713,1
714,714,1
715,715,1
716,716,1
717,717,0
718,718,2
719,719,2
720,720,0
721,721,3
722,722,0
723,723,1
724,724,3
725,725,0
726,726,3
727,727,3
728,728,1
729,729,0
730,730,1
731,731,0
732,732,1
733,733,1
734,734,0
735,735,1
736,736,3
737,737,1
738,738,2
739,739,3
740,740,3
741,741,1
742,742,1
743,743,2
744,744,1
745,745,0
746,746,3
747,747,3
748,748,1
749,749,3
750,750,3
751,751,3
752,752,1
753,753,1
754,754,1
755,755,2
756,756,1
757,757,1
758,758,1
759,759,3
760,760,3
761,761,1
762,762,1
763,763,0
764,764,2
765,765,3
766,766,1
767,767,3
768,768,1
769,769,2
770,770,1
771,771,0
772,772,2
773,773,2
774,774,1
775,775,1
776,776,0
777,777,0
778,778,0
779,779,3
780,780,2
781,781,1
782,782,3
783,783,2
784,784,3
785,785,0
786,786,3
787,787,3
788,788,3
789,789,3
790,790,2
791,791,0
792,792,3
793,793,2
794,794,2
795,795,2
796,796,1
797,797,3
798,798,2
799,799,2
800,800,2
801,801,2
802,802,2
803,803,2
804,804,2
805,805,3
806,806,2
807,807,2
808,808,2
809,809,2
810,810,2
811,811,3
812,812,1
813,813,2
814,814,2
815,815,2
816,816,2
817,817,2
818,818,3
819,819,3
820,820,2
821,821,3
822,822,2
823,823,1
824,824,0
825,825,2
826,826,1
827,827,0
828,828,2
829,829,3
830,830,2
831,831,2
832,832,2
833,833,2
834,834,2
835,835,1
836,836,2
837,837,3
838,838,1
839,839,2
840,840,2
841,841,0
842,842,2
843,843,0
844,844,3
845,845,0
846,846,3
847,847,1
848,848,2
849,849,1
850,850,1
851,851,0
852,852,1
853,853,3
854,854,2
855,855,3
856,856,1
857,857,3
858,858,1
859,859,1
860,860,1
861,861,2
862,862,2
863,863,2
864,864,3
865,865,1
866,866,3
867,867,3
868,868,1
869,869,1
870,870,3
871,871,2
872,872,2
873,873,3
874,874,3
875,875,3
876,876,1
877,877,2
878,878,3
879,879,3
880,880,3
881,881,1
882,882,3
883,883,3
884,884,3
885,885,3
886,886,1
887,887,2
888,888,3
889,889,0
890,890,0
891,891,1
892,892,3
893,893,3
894,894,3
895,895,1
896,896,3
897,897,0
898,898,1
899,899,2
900,900,2
901,901,0
902,902,3
903,903,1
904,904,3
905,905,3
906,906,3
907,907,3
908,908,2
909,909,3
910,910,3
911,911,3
912,912,3
913,913,3
914,914,2
915,915,3
916,916,2
917,917,0
918,918,1
919,919,1
920,920,1
921,921,3
922,922,3
923,923,0
924,924,2
925,925,1
926,926,2
927,927,2
928,928,0
929,929,2
930,930,0
931,931,2
932,932,0
933,933,1
934,934,2
935,935,2
936,936,3
937,937,1
938,938,3
939,939,0
940,940,3
941,941,2
942,942,0
943,943,2
944,944,1
945,945,2
946,946,0
947,947,1
948,948,1
949,949,3
950,950,2
951,951,0
952,952,2
953,953,1
954,954,3
955,955,0
956,956,2
957,957,3
958,958,0
959,959,2
960,960,3
961,961,3
962,962,2
963,963,3
964,964,3
965,965,1
966,966,3
967,967,2
968,968,1
969,969,3
970,970,3
971,971,0
972,972,0
973,973,1
974,974,0
975,975,1
976,976,1
977,977,2
978,978,2
979,979,0
980,980,0
981,981,3
982,982,0
983,983,2
984,984,1
985,985,0
986,986,3
987,987,0
988,988,1
989,989,1
990,990,1
991,991,0
992,992,0
993,993,2
994,994,3
995,995,2
996,996,2
997,997,0
998,998,3
999,999,2
1000,1000,1
1001,1001,1
1002,1002,1
1003,1003,2
1004,1004,1
1005,1005,1
1006,1006,1
1007,1007,3
1008,1008,3
1009,1009,1
1010,1010,0
1011,1011,2
1012,1012,2
1013,1013,2
1014,1014,2
1015,1015,0
1016,1016,3
1017,1017,3
1018,1018,3
1019,1019,3
1020,1020,3
1021,1021,1
1022,1022,0
1023,1023,0
1024,1024,0
1025,1025,0
1026,1026,2
1027,1027,1
1028,1028,2
1029,1029,2
1030,1030,1
1031,1031,1
1032,1032,3
1033,1033,1
1034,1034,1
1035,1035,1
1036,1036,0
1037,1037,3
1038,1038,3
1039,1039,3
1040,1040,2
1041,1041,3
1042,1042,1
1043,1043,1
1044,1044,3
1045,1045,2
1046,1046,1
1047,1047,1
1048,1048,2
1049,1049,1
1050,1050,0
1051,1051,3
1052,1052,1
1053,1053,1
1054,1054,2
1055,1055,0
1056,1056,0
1057,1057,3
1058,1058,1
1059,1059,1
1060,1060,1
1061,1061,2
1062,1062,1
1063,1063,0
1064,1064,2
1065,1065,0
1066,1066,2
1067,1067,0
1068,1068,1
1069,1069,1
1070,1070,2
1071,1071,3
1072,1072,3
1073,1073,0
1074,1074,3
1075,1075,2
1076,1076,0
1077,1077,1
1078,1078,2
1079,1079,1
1080,1080,3
1081,1081,3
1082,1082,2
1083,1083,1
1084,1084,1
1085,1085,3
1086,1086,2
1087,1087,3
1088,1088,1
1089,1089,3
1090,1090,1
1091,1091,2
1092,1092,1
1093,1093,0
1094,1094,1
1095,1095,2
1096,1096,1
1097,1097,2
1098,1098,3
1099,1099,3
1100,1100,0
1101,1101,2
1102,1102,2
1103,1103,3
1104,1104,1
1105,1105,1
1106,1106,1
1107,1107,1
1108,1108,2
1109,1109,0
1110,1110,0
1111,1111,0
1112,1112,2
1113,1113,1
1114,1114,1
1115,1115,1
1116,1116,1
1117,1117,1
1118,1118,1
1119,1119,1
1120,1120,1
1121,1121,1
1122,1122,1
1123,1123,1
1124,1124,3
1125,1125,1
1126,1126,1
1127,1127,1
1128,1128,1
1129,1129,3
1130,1130,3
1131,1131,3
1132,1132,2
1133,1133,2
1134,1134,2
1135,1135,1
1136,1136,1
1137,1137,0
1138,1138,1
1139,1139,1
1140,1140,2
1141,1141,3
1142,1142,3
1143,1143,3
1144,1144,3
1145,1145,3
1146,1146,3
1147,1147,2
1148,1148,1
1149,1149,3
1150,1150,1
1151,1151,2
1152,1152,2
1153,1153,3
1154,1154,1
1155,1155,0
1156,1156,3
1157,1157,1
1158,1158,0
1159,1159,1
1160,1160,1
1161,1161,0
1162,1162,3
1163,1163,3
1164,1164,3
1165,1165,2
1166,1166,1
